file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
112650948.png,10,0.985913,746,213,1004,213,1004,450,746,450
112650948.png,1,0.768119,1340,1015,1570,1015,1570,1079,1340,1079
140457760.png,26,0.983485,1144,149,1415,149,1415,439,1144,439
131232228.png,21,0.984129,738,20,997,20,997,306,738,306
131232228.png,8,0.655865,1327,1010,1617,1010,1617,1080,1327,1080
135132478.png,26,0.982224,761,93,1022,93,1022,377,761,377
135132478.png,8,0.920709,1350,1001,1605,1001,1605,1080,1350,1080
102338974.png,4,0.983809,1166,155,1422,155,1422,408,1166,408
113809605.png,5,0.984396,717,80,973,80,973,319,717,319
113809605.png,1,0.510202,1346,1014,1588,1014,1588,1080,1346,1080
115643179.png,28,0.98473,787,75,1035,75,1035,327,787,327
115643179.png,5,0.980667,1283,398,1564,398,1564,656,1283,656
115643179.png,13,0.971117,1283,399,1566,399,1566,653,1283,653
115643179.png,1,0.631192,1315,1012,1662,1012,1662,1079,1315,1079
114032225.png,10,0.984973,1267,356,1555,356,1555,611,1267,611
114032225.png,1,0.894665,1331,1016,1603,1016,1603,1079,1331,1079
083543463.png,9,0.776067,1089,145,1345,145,1345,367,1089,367
083543463.png,0,0.744668,1290,1029,1576,1029,1576,1079,1290,1079
083543463.png,1,0.628115,1089,144,1346,144,1346,370,1089,370
083543463.png,19,0.501053,1090,144,1345,144,1345,368,1090,368
162108953.png,14,0.98189,1117,93,1373,93,1373,322,1117,322
125510237.png,5,0.963077,447,189,699,189,699,434,447,434
125510237.png,8,0.876451,1356,1006,1667,1006,1667,1080,1356,1080
163908395.png,27,0.982014,421,459,676,459,676,743,421,743
163908395.png,27,0.971742,691,0,933,0,933,187,691,187
163908395.png,1,0.805761,1301,1009,1551,1009,1551,1080,1301,1080
163908395.png,27,0.625574,262,0,488,0,488,224,262,224
115958331.png,21,0.986421,1119,128,1393,128,1393,438,1119,438
114802882.png,9,0.981143,1122,107,1373,107,1373,328,1122,328
114802882.png,1,0.849334,1339,1015,1583,1015,1583,1080,1339,1080
113125565.png,30,0.981574,735,85,978,85,978,314,735,314
113125565.png,8,0.854273,1340,1010,1563,1010,1563,1079,1340,1079
135124843.png,14,0.982453,465,455,716,455,716,709,465,709
135124843.png,8,0.928611,1362,1001,1634,1001,1634,1079,1362,1079
141351838.png,32,0.981241,509,591,788,591,788,899,509,899
101359977.png,29,0.985609,731,81,967,81,967,327,731,327
101359977.png,1,0.978,965,764,1265,764,1265,1069,965,1069
101359977.png,30,0.961293,963,762,1265,762,1265,1080,963,1080
101359977.png,0,0.626615,964,764,1266,764,1266,1073,964,1073
101359977.png,13,0.551412,964,765,1266,765,1266,1078,964,1078
105305656.png,18,0.982585,1140,260,1406,260,1406,500,1140,500
162041258.png,31,0.981805,1090,92,1346,92,1346,336,1090,336
121815449.png,4,0.97955,801,120,1043,120,1043,381,801,381
121815449.png,8,0.675087,1354,1007,1664,1007,1664,1080,1354,1080
130450588.png,1,0.986027,1143,97,1400,97,1400,323,1143,323
130450588.png,8,0.82844,1351,1006,1640,1006,1640,1080,1351,1080
155015123.png,30,0.982988,1118,219,1378,219,1378,465,1118,465
141949508.png,14,0.984097,1193,195,1454,195,1454,430,1193,430
135035020.png,33,0.983078,1099,53,1345,53,1345,294,1099,294
135035020.png,8,0.872032,1351,1004,1608,1004,1608,1079,1351,1079
102003096.png,22,0.984654,1188,303,1423,303,1423,549,1188,549
150323113.png,4,0.985108,732,65,973,65,973,326,732,326
150323113.png,27,0.973375,1044,651,1278,651,1278,976,1044,976
150323113.png,15,0.972211,1116,0,1373,0,1373,246,1116,246
150323113.png,22,0.922601,1044,650,1282,650,1282,975,1044,975
150532554.png,22,0.981766,515,251,743,251,743,490,515,490
183744509.png,1,0.985651,911,696,1205,696,1205,973,911,973
172951455.png,7,0.98044,331,330,605,330,605,616,331,616
181853664.png,14,0.978064,405,439,675,439,675,692,405,692
181853664.png,10,0.807155,406,437,674,437,674,691,406,691
135429295.png,29,0.983866,1091,22,1327,22,1327,262,1091,262
122402755.png,17,0.984552,1069,0,1342,0,1342,254,1069,254
122402755.png,27,0.973,897,403,1187,403,1187,698,897,698
122402755.png,22,0.736215,897,403,1186,403,1186,695,897,695
122402755.png,8,0.507633,1354,1006,1641,1006,1641,1080,1354,1080
092641213.png,21,0.983948,1362,658,1684,658,1684,1026,1362,1026
092641213.png,27,0.546779,493,410,780,410,780,717,493,717
134350690.png,12,0.981916,659,28,897,28,897,248,659,248
155822303.png,0,0.983422,1039,0,1291,0,1291,206,1039,206
155822303.png,5,0.965599,649,0,878,0,878,185,649,185
112000484.png,4,0.911433,427,268,647,268,647,499,427,499
112000484.png,0,0.860769,426,267,645,267,645,499,426,499
112000484.png,1,0.804045,1335,1016,1601,1016,1601,1079,1335,1079
092148270.png,5,0.983287,420,415,677,415,677,674,420,674
164729079.png,10,0.982003,683,61,931,61,931,292,683,292
164729079.png,8,0.643381,1303,1004,1597,1004,1597,1080,1303,1080
103833263.png,33,0.983046,1317,503,1600,503,1600,796,1317,796
083235511.png,4,0.967165,1149,157,1381,157,1381,394,1149,394
160353982.png,28,0.985189,452,508,726,508,726,811,452,811
105326300.png,6,0.975862,1319,452,1598,452,1598,700,1319,700
105326300.png,13,0.836636,1320,455,1599,455,1599,704,1320,704
105326300.png,1,0.548675,1325,1018,1654,1018,1654,1079,1325,1079
092143286.png,16,0.986834,661,103,939,103,939,393,661,393
140404546.png,14,0.98186,1265,329,1541,329,1541,573,1265,573
083240904.png,12,0.983076,1073,97,1320,97,1320,317,1073,317
132939731.png,11,0.984066,1156,186,1439,186,1439,539,1156,539
101445673.png,18,0.980863,863,523,1141,523,1141,783,863,783
101445673.png,9,0.73297,865,524,1142,524,1142,785,865,785
142900983.png,27,0.982123,770,22,1010,22,1010,282,770,282
122602573.png,27,0.984648,761,144,1007,144,1007,414,761,414
122602573.png,8,0.860544,1356,1008,1612,1008,1612,1080,1356,1080
122602573.png,1,0.61869,1366,1009,1589,1009,1589,1079,1366,1079
144316850.png,8,0.875618,1384,1001,1632,1001,1632,1079,1384,1079
144316850.png,32,0.724599,1139,51,1388,51,1388,312,1139,312
144316850.png,3,0.626146,1139,49,1388,49,1388,312,1139,312
083637283.png,16,0.985956,1117,180,1408,180,1408,484,1117,484
090925805.png,25,0.981913,429,622,715,622,715,947,429,947
090925805.png,8,0.631936,1282,1031,1587,1031,1587,1079,1282,1079
090925805.png,0,0.596995,1281,1031,1598,1031,1598,1080,1281,1080
104420403.png,16,0.985969,824,180,1100,180,1100,493,824,493
104420403.png,8,0.646303,1328,1012,1631,1012,1631,1079,1328,1079
140817525.png,5,0.983944,469,495,750,495,750,763,469,763
103833813.png,33,0.988371,1463,792,1773,792,1773,1079,1463,1079
160112367.png,28,0.983562,734,15,976,15,976,264,734,264
160112367.png,27,0.968138,1420,683,1741,683,1741,1014,1420,1014
160112367.png,22,0.927417,1425,687,1740,687,1740,1019,1425,1019
170229401.png,27,0.982117,705,91,947,91,947,353,705,353
114609145.png,7,0.981249,1080,87,1357,87,1357,360,1080,360
114609145.png,1,0.904936,1344,1016,1643,1016,1643,1080,1344,1080
182732796.png,28,0.98077,427,719,731,719,731,1055,427,1055
182732796.png,25,0.978433,427,721,731,721,731,1056,427,1056
182732796.png,6,0.969248,344,157,600,157,600,401,344,401
182732796.png,14,0.71354,342,158,597,158,597,399,342,399
100247257.png,26,0.983941,411,349,692,349,692,645,411,645
100247257.png,0,0.61708,1309,1019,1600,1019,1600,1079,1309,1079
130848154.png,18,0.983793,1155,130,1411,130,1411,359,1155,359
130848154.png,1,0.504953,1353,1005,1660,1005,1660,1080,1353,1080
152929651.png,29,0.98173,716,6,945,6,945,243,716,243
152929651.png,8,0.674326,1321,1004,1609,1004,1609,1079,1321,1079
084457871.png,21,0.984746,1238,356,1535,356,1535,681,1238,681
122149222.png,7,0.949347,772,102,1048,102,1048,393,772,393
122149222.png,17,0.890332,772,101,1047,101,1047,392,772,392
122149222.png,1,0.799815,1345,1005,1731,1005,1731,1080,1345,1080
182329227.png,1,0.985479,407,570,687,570,687,838,407,838
182329227.png,5,0.611447,628,0,846,0,846,108,628,108
112846165.png,16,0.985516,1130,88,1415,88,1415,380,1130,380
112846165.png,1,0.802241,1331,1014,1661,1014,1661,1080,1331,1080
090717668.png,23,0.98407,1152,291,1390,291,1390,531,1152,531
090717668.png,22,0.696688,1152,292,1390,292,1390,532,1152,532
112541425.png,10,0.984627,1214,357,1493,357,1493,610,1214,610
112541425.png,1,0.609639,1333,1015,1642,1015,1642,1080,1333,1080
142149434.png,23,0.983714,974,702,1233,702,1233,974,974,974
142149434.png,8,0.923836,1315,1009,1570,1009,1570,1079,1315,1079
071040074.png,16,0.986541,1198,248,1497,248,1497,557,1198,557
174823790.png,0,0.980455,667,50,908,50,908,278,667,278
174823790.png,8,0.65781,1274,1007,1605,1007,1605,1079,1274,1079
174823790.png,18,0.577944,666,49,906,49,906,275,666,275
164034400.png,0,0.984139,710,77,961,77,961,306,710,306
164034400.png,8,0.700782,1335,1002,1556,1002,1556,1079,1335,1079
140813854.png,31,0.983135,1120,156,1377,156,1377,408,1120,408
140813854.png,5,0.979128,654,0,885,0,885,183,654,183
101701497.png,15,0.984188,441,433,694,433,694,687,441,687
101701497.png,8,0.531756,1321,1018,1645,1018,1645,1080,1321,1080
092034070.png,1,0.916187,1073,193,1341,193,1341,431,1073,431
092034070.png,2,0.873948,1271,508,1575,508,1575,823,1271,823
092034070.png,29,0.522388,1270,507,1574,507,1574,826,1270,826
091252202.png,22,0.980754,749,197,970,197,970,423,749,423
174202055.png,10,0.987899,1247,453,1544,453,1544,720,1247,720
174202055.png,27,0.981415,415,388,664,388,664,662,415,662
174202055.png,5,0.942721,1157,225,1427,225,1427,474,1157,474
171408720.png,3,0.942046,365,172,610,172,610,433,365,433
171408720.png,31,0.920584,470,630,746,630,746,888,470,888
171408720.png,29,0.813608,365,172,611,172,611,436,365,436
171408720.png,24,0.793131,923,411,1105,411,1105,632,923,632
154416586.png,28,0.985656,1282,366,1562,366,1562,662,1282,662
124713523.png,11,0.985102,1212,182,1503,182,1503,517,1212,517
124713523.png,8,0.774768,1360,1004,1599,1004,1599,1080,1360,1080
103620416.png,11,0.954825,1201,219,1495,219,1495,561,1201,561
103620416.png,1,0.71534,1277,1017,1600,1017,1600,1079,1277,1079
103620416.png,8,0.700654,1285,1017,1634,1017,1634,1080,1285,1080
100147116.png,8,0.984392,866,418,1134,418,1134,662,866,662
135733789.png,14,0.982541,785,276,1048,276,1048,520,785,520
135733789.png,27,0.884472,1267,259,1536,259,1536,509,1267,509
133845397.png,23,0.982464,720,213,946,213,946,449,720,449
133845397.png,27,0.809064,476,650,1036,650,1036,1079,476,1079
133845397.png,12,0.687935,720,212,945,212,945,445,720,445
090212259.png,4,0.981149,972,147,1213,147,1213,414,972,414
090212259.png,8,0.799975,1307,1011,1613,1011,1613,1080,1307,1080
105846135.png,8,0.98494,717,153,960,153,960,377,717,377
105846135.png,1,0.745084,1303,1016,1609,1016,1609,1080,1303,1080
105414801.png,17,0.98051,742,85,1013,85,1013,379,742,379
145416898.png,15,0.982634,718,27,962,27,962,251,718,251
151339823.png,0,0.985494,1216,288,1492,288,1492,539,1216,539
142535542.png,6,0.984843,703,24,959,24,959,261,703,261
142535542.png,8,0.608399,1364,999,1597,999,1597,1080,1364,1080
140343757.png,21,0.987032,1185,123,1463,123,1463,433,1185,433
140343757.png,24,0.977485,882,303,1096,303,1096,560,882,560
121427956.png,8,0.98504,1398,654,1693,654,1693,922,1398,922
121755986.png,20,0.98459,1127,156,1388,156,1388,395,1127,395
121755986.png,8,0.878745,1345,1007,1630,1007,1630,1080,1345,1080
134957207.png,29,0.981858,716,145,957,145,957,390,716,390
134957207.png,8,0.826172,1307,1009,1594,1009,1594,1080,1307,1080
161056915.png,27,0.983092,719,33,957,33,957,296,719,296
133126765.png,22,0.980978,1086,158,1313,158,1313,395,1086,395
133126765.png,27,0.96345,1083,157,1309,157,1309,395,1083,395
133126765.png,8,0.574118,1362,1002,1623,1002,1623,1079,1362,1079
131208185.png,33,0.984866,828,224,1079,224,1079,491,828,491
131208185.png,6,0.968244,1467,786,1792,786,1792,1080,1467,1080
131208185.png,0,0.799302,1466,784,1792,784,1792,1076,1466,1076
093241473.png,32,0.902205,1034,85,1280,85,1280,349,1034,349
104910399.png,7,0.957036,1111,99,1392,99,1392,379,1111,379
104910399.png,1,0.775465,1332,1018,1635,1018,1635,1079,1332,1079
104910399.png,6,0.763322,1110,98,1390,98,1390,374,1110,374
125629804.png,19,0.978636,1111,60,1365,60,1365,283,1111,283
125629804.png,8,0.84854,1362,1004,1600,1004,1600,1080,1362,1080
104016187.png,12,0.984985,672,12,911,12,911,229,672,229
154114813.png,4,0.984491,1204,116,1456,116,1456,378,1204,378
154114813.png,24,0.578553,951,667,1393,667,1393,1080,951,1080
103214106.png,13,0.983925,1084,82,1336,82,1336,318,1084,318
103214106.png,8,0.680957,1332,1011,1628,1011,1628,1080,1332,1080
170618089.png,20,0.986309,1206,331,1486,331,1486,587,1206,587
170618089.png,27,0.905167,891,438,1158,438,1158,705,891,705
170618089.png,22,0.865777,884,436,1149,436,1149,704,884,704
132706127.png,32,0.982563,1369,529,1667,529,1667,818,1369,818
132706127.png,30,0.945371,477,443,731,443,731,704,477,704
132706127.png,0,0.916692,462,444,734,444,734,706,462,706
132706127.png,33,0.888737,1368,525,1666,525,1666,834,1368,834
121254673.png,6,0.984532,1115,137,1384,137,1384,376,1115,376
121254673.png,8,0.610025,1343,1011,1659,1011,1659,1079,1343,1079
104512557.png,17,0.839994,1080,2,1358,2,1358,292,1080,292
104512557.png,8,0.798356,1333,1018,1605,1018,1605,1079,1333,1079
140151255.png,6,0.984391,716,27,967,27,967,263,716,263
114812309.png,15,0.97208,718,134,971,134,971,366,718,366
114812309.png,19,0.961671,717,134,970,134,970,364,717,364
114812309.png,33,0.577592,1273,374,1573,374,1573,694,1273,694
135801063.png,28,0.98264,1496,710,1810,710,1810,1035,1496,1035
135801063.png,24,0.956107,950,439,1183,439,1183,733,950,733
142037642.png,9,0.975482,726,48,968,48,968,268,726,268
142037642.png,8,0.870126,1347,1002,1606,1002,1606,1079,1347,1079
110602625.png,7,0.983012,1120,87,1395,87,1395,365,1120,365
110602625.png,1,0.778055,1334,1016,1637,1016,1637,1079,1334,1079
110602625.png,6,0.748727,1119,88,1396,88,1396,355,1119,355
155915132.png,5,0.983769,1147,174,1409,174,1409,405,1147,405
155915132.png,32,0.982906,592,340,867,340,867,625,592,625
155915132.png,8,0.663584,1351,1001,1571,1001,1571,1080,1351,1080
144044456.png,21,0.988079,1162,553,1457,553,1457,907,1162,907
114320143.png,7,0.9809,736,85,1003,85,1003,365,736,365
114320143.png,1,0.874127,1342,1015,1588,1015,1588,1079,1342,1079
132929363.png,13,0.982908,1231,305,1508,305,1508,560,1231,560
132929363.png,8,0.508947,1367,1003,1599,1003,1599,1079,1367,1079
132041422.png,11,0.985938,787,84,1062,84,1062,401,787,401
174206503.png,27,0.984189,484,624,753,624,753,925,484,925
174206503.png,10,0.982364,1391,742,1714,742,1714,1028,1391,1028
174206503.png,15,0.981492,1260,432,1548,432,1548,695,1260,695
174206503.png,10,0.940928,355,395,628,395,628,646,355,646
174206503.png,5,0.633613,220,0,423,0,423,143,220,143
080814286.png,13,0.984712,1170,244,1431,244,1431,484,1170,484
101817268.png,8,0.98567,1128,281,1388,281,1388,513,1128,513
101817268.png,8,0.748555,1280,1019,1604,1019,1604,1080,1280,1080
082907737.png,4,0.970495,1077,67,1321,67,1321,331,1077,331
082907737.png,26,0.902273,1076,67,1320,67,1320,329,1076,329
082907737.png,1,0.770792,1078,67,1321,67,1321,324,1078,324
113856959.png,8,0.983643,817,502,1079,502,1079,751,817,751
113856959.png,1,0.791905,1313,1009,1636,1009,1636,1079,1313,1079
091833137.png,1,0.985031,685,103,935,103,935,335,685,335
093638430.png,13,0.985782,842,553,1119,553,1119,820,842,820
093638430.png,27,0.535088,1237,308,1532,308,1532,651,1237,651
093638430.png,8,0.505353,1316,1016,1608,1016,1608,1080,1316,1080
143429588.png,32,0.913423,1134,23,1388,23,1388,271,1134,271
145842710.png,33,0.985195,755,98,1000,98,1000,353,755,353
145842710.png,22,0.941333,1384,567,1684,567,1684,854,1384,854
145842710.png,8,0.921724,1385,566,1679,566,1679,855,1385,855
132057290.png,33,0.984943,1299,367,1572,367,1572,642,1299,642
132057290.png,32,0.929914,1048,0,1287,0,1287,119,1048,119
132057290.png,33,0.89253,1049,0,1286,0,1286,118,1049,118
132057290.png,31,0.840462,1040,0,1286,0,1286,116,1040,116
084504132.png,25,0.985576,724,225,993,225,993,519,724,519
114729751.png,13,0.980612,781,202,1030,202,1030,443,781,443
114729751.png,1,0.851211,1339,1015,1627,1015,1627,1079,1339,1079
164714921.png,0,0.982671,496,632,779,632,779,915,496,915
164714921.png,5,0.825648,495,636,778,636,778,916,495,916
103954111.png,30,0.985406,1059,48,1308,48,1308,268,1059,268
122514022.png,18,0.981603,1289,476,1569,476,1569,732,1289,732
122514022.png,8,0.578105,1352,1006,1661,1006,1661,1080,1352,1080
122514022.png,27,0.565068,752,32,1013,32,1013,430,752,430
142635167.png,10,0.98553,1125,70,1386,70,1386,295,1125,295
125036397.png,11,0.985,790,68,1062,68,1062,388,790,388
142004404.png,19,0.983717,570,578,848,578,848,848,570,848
140624283.png,8,0.983068,1424,689,1719,689,1719,949,1424,949
092148922.png,30,0.983484,1029,65,1276,65,1276,289,1029,289
140612064.png,9,0.975013,448,471,718,471,718,722,448,722
140612064.png,8,0.665205,1361,1002,1607,1002,1607,1080,1361,1080
155150022.png,20,0.987249,1318,525,1613,525,1613,790,1318,790
155150022.png,20,0.908003,1000,0,1264,0,1264,55,1000,55
155150022.png,15,0.822311,1003,0,1262,0,1262,58,1003,58
131719767.png,30,0.982367,1153,217,1412,217,1412,454,1153,454
131719767.png,8,0.859484,1293,1021,1555,1021,1555,1080,1293,1080
122955459.png,16,0.968886,1402,592,1737,592,1737,938,1402,938
122955459.png,27,0.693693,1403,594,1738,594,1738,949,1403,949
103633438.png,3,0.978904,993,46,1233,46,1233,306,993,306
143433818.png,10,0.985009,1193,185,1461,185,1461,422,1193,422
115723416.png,21,0.985513,1171,161,1448,161,1448,468,1171,468
115723416.png,8,0.58213,1343,1010,1657,1010,1657,1079,1343,1079
115723416.png,1,0.515715,1343,1010,1627,1010,1627,1080,1343,1080
134652678.png,17,0.986251,759,48,1036,48,1036,341,759,341
134652678.png,8,0.608124,1364,1002,1651,1002,1651,1079,1364,1079
102645666.png,1,0.985205,1276,471,1562,471,1562,723,1276,723
105851340.png,6,0.984064,751,70,1005,70,1005,301,751,301
104250195.png,14,0.981683,1099,53,1352,53,1352,277,1099,277
104250195.png,8,0.527196,1320,1011,1638,1011,1638,1079,1320,1079
121728482.png,33,0.981818,1024,75,1261,75,1261,325,1024,325
121728482.png,24,0.679549,1450,731,1795,731,1795,1031,1450,1031
113612037.png,19,0.975541,763,137,1016,137,1016,368,763,368
113612037.png,15,0.917047,764,138,1018,138,1018,370,764,370
113612037.png,1,0.876418,1348,1015,1583,1015,1583,1080,1348,1080
113612037.png,27,0.525541,986,838,1319,838,1319,1079,986,1079
105011502.png,30,0.971669,424,276,707,276,707,611,424,611
112547253.png,30,0.985404,1366,666,1660,666,1660,936,1366,936
112547253.png,15,0.971596,726,127,979,127,979,365,726,365
112547253.png,15,0.845479,1184,159,1450,159,1450,400,1184,400
112547253.png,20,0.748556,1184,158,1449,158,1449,398,1184,398
154208159.png,4,0.979526,759,112,1001,112,1001,374,759,374
124336967.png,8,0.982677,443,417,698,417,698,660,443,660
124336967.png,8,0.860894,1311,1010,1550,1010,1550,1080,1311,1080
143142317.png,28,0.978639,447,49,686,49,686,313,447,313
143142317.png,8,0.610458,1366,1001,1611,1001,1611,1080,1366,1080
152621748.png,12,0.985132,1117,77,1367,77,1367,300,1117,300
144417444.png,0,0.984197,1089,0,1338,0,1338,219,1089,219
141444077.png,26,0.622985,1186,172,1461,172,1461,464,1186,464
142640891.png,13,0.981337,796,230,1051,230,1051,470,796,470
142640891.png,8,0.628173,1323,1010,1611,1010,1611,1080,1323,1080
104044520.png,11,0.976093,845,178,1133,178,1133,510,845,510
104044520.png,8,0.657147,1329,1018,1631,1018,1631,1080,1329,1080
133323425.png,23,0.983251,497,666,748,666,748,931,497,931
133323425.png,8,0.82917,1287,1011,1631,1011,1631,1080,1287,1080
085145375.png,12,0.982315,750,206,992,206,992,434,750,434
085145375.png,0,0.550456,1288,1029,1599,1029,1599,1080,1288,1080
091617174.png,20,0.986156,769,277,1037,277,1037,518,769,518
090453226.png,22,0.960963,1340,640,1655,640,1655,926,1340,926
090453226.png,29,0.958622,812,416,1051,416,1051,670,812,670
090453226.png,2,0.785435,1340,637,1656,637,1656,923,1340,923
113233975.png,32,0.969924,789,64,1031,64,1031,328,789,328
113233975.png,1,0.899895,1366,1016,1660,1016,1660,1080,1366,1080
113233975.png,22,0.83061,1195,301,1487,301,1487,574,1195,574
120216554.png,6,0.984363,725,103,982,103,982,343,725,343
120216554.png,1,0.792123,1348,1014,1629,1014,1629,1080,1348,1080
130901314.png,21,0.984692,741,0,998,0,998,259,741,259
130901314.png,27,0.953084,977,686,1274,686,1274,984,977,984
130901314.png,8,0.849412,1356,1006,1628,1006,1628,1080,1356,1080
114255334.png,14,0.983312,731,220,989,220,989,453,731,453
114255334.png,1,0.814058,1339,1016,1580,1016,1580,1079,1339,1079
083008729.png,4,0.966884,723,126,967,126,967,376,723,376
083008729.png,0,0.668352,1288,1029,1583,1029,1583,1080,1288,1080
174440573.png,30,0.984071,869,529,1142,529,1142,791,869,791
174440573.png,9,0.65186,1278,1004,1617,1004,1617,1079,1278,1079
102123882.png,28,0.980255,726,117,979,117,979,376,726,376
102123882.png,8,0.777495,1326,1018,1642,1018,1642,1079,1326,1079
131519756.png,30,0.98619,704,46,946,46,946,270,704,270
160550740.png,28,0.985871,1106,95,1366,95,1366,362,1106,362
160550740.png,22,0.946476,843,375,1131,375,1131,674,843,674
160550740.png,30,0.510445,838,374,1129,374,1129,671,838,671
085648429.png,21,0.979631,408,141,654,141,654,434,408,434
085648429.png,33,0.933302,1049,0,1319,0,1319,256,1049,256
085648429.png,8,0.578844,1303,1011,1582,1011,1582,1079,1303,1079
161856333.png,5,0.984196,698,105,958,105,958,345,698,345
161856333.png,15,0.951143,1035,11,1296,11,1296,233,1035,233
161856333.png,5,0.648685,1036,10,1296,10,1296,235,1036,235
122508730.png,6,0.979292,1149,145,1419,145,1419,384,1149,384
122508730.png,8,0.626951,1356,1006,1628,1006,1628,1080,1356,1080
133742032.png,23,0.984824,1099,107,1323,107,1323,336,1099,336
133742032.png,8,0.773821,1308,1009,1577,1009,1577,1080,1308,1080
112231894.png,10,0.98177,1205,320,1485,320,1485,567,1205,567
112231894.png,1,0.810705,1311,1013,1609,1013,1609,1080,1311,1080
170359593.png,30,0.984815,329,201,572,201,572,432,329,432
080823912.png,1,0.965772,1035,29,1279,29,1279,242,1035,242
080823912.png,12,0.585796,1294,1034,1616,1034,1616,1080,1294,1080
080823912.png,19,0.56248,1035,28,1279,28,1279,242,1035,242
104733063.png,17,0.977144,529,695,848,695,848,1078,529,1078
104733063.png,8,0.532532,1331,1017,1634,1017,1634,1079,1331,1079
104733063.png,1,0.524793,1329,1017,1636,1017,1636,1080,1329,1080
174212660.png,18,0.985489,787,280,1042,280,1042,523,787,523
174212660.png,27,0.975105,942,682,1264,682,1264,994,942,994
114718127.png,29,0.983754,707,38,943,38,943,280,707,280
100636009.png,32,0.983372,1075,43,1332,43,1332,309,1075,309
100636009.png,8,0.834743,1324,1008,1568,1008,1568,1080,1324,1080
141115877.png,9,0.983901,1208,253,1473,253,1473,484,1208,484
155313105.png,5,0.985178,1050,36,1309,36,1309,265,1050,265
093516192.png,12,0.983872,375,228,621,228,621,463,375,463
161845721.png,15,0.983295,437,504,693,504,693,759,437,759
161845721.png,27,0.913494,1418,829,1767,829,1767,1079,1418,1079
151918227.png,25,0.988706,526,525,811,525,811,851,526,851
151918227.png,8,0.700174,1356,999,1641,999,1641,1080,1356,1080
105310140.png,14,0.983452,1365,620,1664,620,1664,891,1365,891
105310140.png,1,0.584881,1273,1018,1655,1018,1655,1079,1273,1079
140942895.png,24,0.98211,488,465,731,465,731,764,488,764
082220349.png,8,0.958523,1237,475,1485,475,1485,731,1237,731
082220349.png,8,0.519321,1280,1031,1619,1031,1619,1080,1280,1080
095026097.png,33,0.982781,1069,30,1325,30,1325,269,1069,269
095026097.png,32,0.652432,1068,30,1326,30,1326,270,1068,270
154330920.png,5,0.984103,1148,108,1415,108,1415,346,1148,346
154330920.png,1,0.909029,689,0,936,0,936,141,689,141
154330920.png,19,0.875955,686,0,935,0,935,140,686,140
154716185.png,10,0.98507,456,363,722,363,722,610,456,610
113015030.png,5,0.984109,1082,43,1340,43,1340,275,1082,275
113015030.png,1,0.632089,1354,1013,1644,1013,1644,1080,1354,1080
113015030.png,8,0.565838,1347,1012,1658,1012,1658,1080,1347,1080
072638318.png,29,0.983621,1175,262,1431,262,1431,518,1175,518
072638318.png,31,0.975328,876,545,1161,545,1161,840,876,840
072638318.png,29,0.906419,877,546,1160,546,1160,840,877,840
091502020.png,8,0.980989,730,137,972,137,972,364,730,364
091502020.png,8,0.882124,1305,1013,1591,1013,1591,1079,1305,1079
140025289.png,15,0.983418,695,83,943,83,943,309,695,309
114821515.png,26,0.985594,1171,162,1442,162,1442,441,1171,441
114821515.png,1,0.87167,1343,1012,1649,1012,1649,1080,1343,1080
114821515.png,11,0.789644,1684,949,1919,949,1919,1079,1684,1079
154238954.png,15,0.985408,756,98,1009,98,1009,324,756,324
144738964.png,8,0.986218,1229,279,1488,279,1488,515,1229,515
123732475.png,9,0.982724,776,184,1025,184,1025,412,776,412
123732475.png,8,0.752346,1329,1007,1592,1007,1592,1080,1329,1080
123732475.png,1,0.743236,1329,1007,1589,1007,1589,1079,1329,1079
141258029.png,14,0.984317,1133,209,1396,209,1396,443,1133,443
134023934.png,4,0.984601,1160,39,1404,39,1404,296,1160,296
134023934.png,22,0.963723,872,477,1170,477,1170,774,872,774
134023934.png,27,0.957991,879,478,1168,478,1168,774,879,774
121711243.png,7,0.982498,1143,71,1419,71,1419,354,1143,354
122310888.png,12,0.984151,743,61,982,61,982,280,743,280
122310888.png,8,0.724514,1356,1007,1652,1007,1652,1079,1356,1079
124712326.png,33,0.985922,942,489,1216,489,1216,792,942,792
124712326.png,24,0.78266,1150,0,1354,0,1354,259,1150,259
124712326.png,22,0.743258,1150,0,1355,0,1355,261,1150,261
124712326.png,22,0.527253,837,172,1061,172,1061,415,837,415
134627383.png,0,0.984834,1164,213,1433,213,1433,455,1164,455
134627383.png,8,0.797512,1364,1004,1614,1004,1614,1079,1364,1079
133818375.png,31,0.983351,771,84,1016,84,1016,326,771,326
133818375.png,8,0.792556,1362,1004,1608,1004,1608,1080,1362,1080
153735014.png,4,0.984755,743,132,986,132,986,397,743,397
132427899.png,33,0.984178,898,108,1167,108,1167,363,898,363
142739147.png,9,0.984523,764,78,1010,78,1010,297,764,297
175523871.png,7,0.979491,670,35,934,35,934,316,670,316
152438571.png,6,0.981022,1409,679,1727,679,1727,955,1409,955
152438571.png,13,0.95805,451,435,722,435,722,685,451,685
152438571.png,1,0.537672,463,435,722,435,722,686,463,686
152438571.png,31,0.517187,1411,681,1728,681,1728,959,1411,959
095216706.png,23,0.984744,829,675,1078,675,1078,945,829,945
095834555.png,16,0.98412,1230,307,1536,307,1536,629,1230,629
